Tree	-lnL	ti/tv ratio	p-inv	Site	-lnL
				869	7.73223481
				870	1.84663062
				871	1.65707450
				872	1.93320964
				873	5.13434180
				874	1.65707450
				875	1.65707450
				876	1.49886221
				877	11.96080241
				878	10.27922330
				879	1.49886221
				880	1.49886221
				881	1.65707450
				882	1.65707450
				883	1.93320964
				884	1.84663062
				885	1.49886221
				886	1.84663062
				887	1.93320964
				888	1.65707450
				889	1.49886221
				890	1.93320964
				891	1.65707450
				892	1.65707450
				893	1.93320964
				894	1.84663062
				895	1.49886221
				896	1.84663062
				897	10.82098964
				898	5.39288094
				899	1.49886221
				900	1.93320964
				901	1.84663062
				902	1.65707450
				903	1.49886221
				904	1.65707450
				905	5.72311670
				906	1.65707450
				907	5.92644846
				908	10.22324367
				909	1.49886221
				910	1.84663062
				911	1.49886221
				912	1.49886221
				913	1.93320964
				914	1.49886221
				915	1.65707450
				916	1.65707450
				917	1.93320964
				918	12.41959393
				919	1.84663062
				920	1.49886221
18	3193.37097504	2.61997265	0.65169147
				1	5.89751789
				2	1.65816507
				3	1.49900666
				4	1.65816507
				5	1.65816507
				6	8.01751393
				7	1.84557986
				8	1.93251008
				9	7.63427970
				10	1.84557986
				11	6.50930948
				12	7.78553753
				13	9.97666301
				14	5.82703898
				15	10.05405455
				16	1.49900666
				17	1.49900666
				18	1.65816507
				19	15.62763805
				20	10.46634785
				21	6.97382644
				22	1.49900666
				23	1.49900666
				24	1.65816507
				25	1.65816507
				26	1.65816507
				27	1.84557986
				28	6.99320629
				29	8.77587193
				30	12.71524576
				31	1.93251008
				32	1.49900666
				33	1.84557986
				34	1.93251008
				35	1.65816507
				36	1.65816507
				37	1.93251008
				38	5.20836229
				39	1.84557986
				40	1.84557986
				41	7.33687082
				42	8.24051413
				43	7.10253078
				44	1.93251008
				45	1.65816507
				46	13.24422533
				47	1.49900666
				48	7.13107389
				49	1.49900666
				50	1.84557986
				51	1.93251008
				52	9.86844776
				53	1.49900666
				54	1.84557986
				55	5.05509707
				56	6.93417339
				57	1.84557986
				58	1.93251008
				59	1.49900666
				60	1.65816507
				61	1.93251008
				62	1.93251008
				63	1.65816507
				64	1.49900666
				65	1.84557986
				66	1.93251008
				67	11.32902126
				68	1.49900666
				69	1.93251008
				70	1.93251008
				71	1.49900666
				72	1.49900666
				73	1.93251008
				74	1.49900666
				75	1.49900666
				76	7.55640728
				77	1.65816507
				78	1.65816507
				79	1.49900666
				80	1.84557986
				81	7.89031313
				82	1.93251008
				83	7.21811303
				84	1.84557986
				85	1.84557986
				86	1.65816507
				87	1.65816507
				88	1.49900666
				89	1.49900666
				90	1.84557986
				91	9.45941355
				92	1.65816507
				93	9.24857053
				94	6.86259956
				95	1.65816507
				96	1.84557986
				97	1.93251008
				98	1.49900666
				99	6.51677046
				100	1.93251008
				101	7.33687082
				102	7.55640728
				103	1.49900666
				104	1.65816507
				105	1.49900666
				106	1.65816507
				107	1.49900666
				108	1.49900666
				109	1.65816507
				110	1.93251008
				111	1.49900666
				112	1.65816507
				113	1.93251008
				114	1.84557986
				115	1.65816507
				116	1.49900666
				117	5.77539938
				118	1.84557986
				119	1.65816507
				120	1.84557986
				121	1.65816507
				122	1.84557986
				123	1.93251008
				124	1.49900666
				125	1.49900666
				126	5.22383293
				127	1.65816507
				128	5.57720120
				129	1.93251008
				130	1.49900666
				131	1.65816507
				132	1.49900666
				133	1.65816507
				134	1.80484093
				135	1.65816507
				136	1.84557986
				137	1.49900666
				138	1.49900666
				139	8.41149050
				140	6.64981699
				141	1.84557986
				142	1.65816507
				143	1.49900666
				144	1.65816507
				145	1.84557986
				146	1.93251008
				147	8.38750412
				148	8.52716385
				149	1.93251008
				150	1.65816507
				151	1.84557986
				152	1.49900666
				153	1.49900666
				154	7.52644553
				155	1.65816507
				156	1.49900666
				157	1.49900666
				158	1.84557986
				159	1.65816507
				160	1.49900666
				161	1.84557986
				162	1.65816507
				163	1.49900666
				164	1.93251008
				165	1.49900666
				166	7.96008972
				167	1.49900666
				168	1.49900666
				169	1.65816507
				170	1.65816507
				171	1.93251008
				172	1.93251008
				173	1.93251008
				174	1.93251008
				175	5.84677344
				176	5.77539938
				177	1.49900666
				178	1.84557986
				179	1.65816507
				180	1.65816507
				181	1.93251008
				182	1.49900666
				183	1.49900666
				184	1.49900666
				185	1.84557986
				186	1.49900666
				187	12.92010272
				188	1.65816507
				189	1.65816507
				190	9.88615846
				191	1.65816507
				192	1.84557986
				193	5.22383293
				194	1.49900666
				195	1.65816507
				196	1.49900666
				197	1.84557986
				198	1.65816507
				199	1.65816507
				200	5.82703898
				201	6.51677046
				202	1.84557986
				203	1.84557986
				204	1.49900666
				205	1.84557986
				206	1.49900666
				207	1.93251008
				208	1.49900666
				209	9.64973159
				210	5.89751789
				211	1.49900666
				212	1.49900666
				213	8.45768894
				214	15.51665378
				215	1.49900666
				216	1.65816507
				217	13.43775019
				218	7.71530093
				219	1.49900666
				220	1.49900666
				221	1.49900666
				222	10.79252648
				223	9.12356891
				224	12.51242642
				225	8.68175709
				226	10.08630549
				227	7.98634533
				228	1.65816507
				229	1.84557986
				230	1.93251008
				231	1.93251008
				232	1.93251008
				233	1.93251008
				234	5.77539938
				235	8.45077251
				236	1.84557986
				237	7.10253078
				238	5.05509707
				239	5.89751789
				240	1.49900666
				241	1.65816507
				242	5.39101784
				243	1.49900666
				244	1.65816507
				245	1.93251008
				246	1.49900666
				247	1.65816507
				248	1.84557986
				249	1.49900666
				250	6.94081531
				251	1.93251008
				252	1.65816507
				253	6.48805248
				254	5.57720120
				255	1.93251008
				256	1.49900666
				257	7.98634533
				258	5.22383293
				259	1.49900666
				260	1.65816507
				261	1.65816507
				262	1.93251008
				263	1.65816507
				264	1.65816507
				265	1.49900666
				266	1.84557986
				267	7.14489546
				268	5.91291633
				269	1.84557986
				270	1.49900666
				271	1.49900666
				272	1.84557986
				273	1.93251008
				274	1.65816507
				275	1.65816507
				276	7.32051957
				277	1.93251008
				278	1.84557986
				279	8.59457943
				280	1.49900666
				281	1.65816507
				282	1.65816507
				283	13.41395645
				284	12.77773763
				285	11.17997713
				286	6.48139088
				287	5.37514220
				288	6.51677046
				289	5.05509707
				290	1.49900666
				291	1.84557986
				292	1.93251008
				293	8.38750412
				294	1.65816507
				295	1.65816507
				296	1.84557986
				297	5.57720120
				298	8.97725469
				299	5.82703898
				300	5.86841038
				301	10.41963397
				302	6.54623737
				303	9.53572591
				304	12.86747656
				305	5.22383293
				306	1.49900666
				307	1.84557986
				308	6.46914613
				309	11.91250910
				310	1.93251008
				311	7.52644553
				312	5.05509707
				313	1.65816507
				314	1.84557986
				315	1.93251008
				316	11.03349987
				317	1.49900666
				318	1.65816507
				319	1.49900666
				320	1.93251008
				321	5.39101784
				322	8.01751393
				323	1.49900666
				324	1.49900666
				325	1.93251008
				326	1.65816507
				327	1.49900666
				328	5.22383293
				329	1.49900666
				330	1.49900666
				331	8.01751393
				332	5.20836229
				333	5.05509707
				334	7.14489546
				335	1.49900666
				336	1.49900666
				337	1.49900666
				338	1.65816507
				339	1.65816507
				340	1.93251008
				341	1.93251008
				342	1.49900666
				343	1.93251008
				344	1.49900666
				345	13.24422533
				346	1.65816507
				347	1.49900666
				348	1.84557986
				349	1.49900666
				350	1.49900666
				351	1.93251008
				352	1.49900666
				353	1.65816507
				354	1.65816507
				355	1.65816507
				356	1.93251008
				357	1.49900666
				358	1.84557986
				359	6.83696889
				360	1.93251008
				361	9.01043973
				362	1.49900666
				363	1.65816507
				364	7.94350909
				365	1.65816507
				366	1.93251008
				367	10.27516642
				368	10.11110809
				369	1.49900666
				370	8.18672318
				371	1.65816507
				372	5.47708703
				373	1.49900666
				374	1.65816507
				375	7.16613457
				376	1.84557986
				377	1.65816507
				378	1.84557986
				379	1.84557986
				380	1.65816507
				381	6.72689756
				382	9.21262984
				383	1.49900666
				384	1.49900666
				385	1.84557986
				386	1.49900666
				387	1.65816507
				388	1.65816507
				389	7.79241744
				390	1.49900666
				391	1.83543267
				392	6.72689756
				393	1.84557986
				394	6.91293553
				395	5.57720120
				396	1.93251008
				397	14.74949393
				398	1.84557986
				399	1.93251008
				400	5.05509707
				401	1.49900666
				402	1.49900666
				403	1.84557986
				404	1.84557986
				405	7.13107389
				406	8.20118720
				407	13.66832058
				408	1.65816507
				409	1.84557986
				410	1.93251008
				411	1.49900666
				412	1.65816507
				413	1.84557986
				414	6.48773376
				415	1.84557986
				416	1.93251008
				417	11.16426018
				418	1.65816507
				419	6.92022796
				420	5.37514220
				421	5.05509707
				422	1.65816507
				423	1.84557986
				424	1.49900666
				425	1.65816507
				426	1.65816507
				427	1.65816507
				428	1.49900666
				429	1.84557986
				430	1.93251008
				431	6.58357574
				432	5.05509707
				433	1.49900666
				434	1.49900666
				435	1.49900666
				436	1.65816507
				437	1.49900666
				438	1.84557986
				439	11.94869139
				440	1.65816507
				441	1.65816507
				442	8.52189631
				443	6.59835279
				444	1.49900666
				445	1.49900666
				446	1.65816507
				447	1.93251008
				448	1.93251008
				449	1.65816507
				450	1.49900666
				451	1.65816507
				452	8.66277474
				453	1.65816507
				454	1.84557986
				455	1.84557986
				456	1.84557986
				457	7.40254461
				458	6.85458750
				459	1.49900666
				460	1.93251008
				461	1.65816507
				462	1.49900666
				463	1.93251008
				464	1.84557986
				465	5.57720120
				466	5.91291633
				467	5.20836229
				468	1.49900666
				469	1.84557986
				470	5.77539938
				471	1.49900666
				472	1.93251008
				473	1.65816507
				474	1.65816507
				475	1.65816507
				476	1.84557986
				477	9.90519912
				478	1.65816507
				479	1.93251008
				480	1.49900666
				481	5.20874565
				482	1.65816507
				483	8.62498649
				484	1.65816507
				485	1.84557986
				486	1.93251008
				487	1.65816507
				488	8.89891773
				489	5.22383293
				490	10.25772137
				491	1.49900666
				492	8.97244498
				493	5.84382927
				494	1.49900666
				495	1.84557986
				496	5.39101784
				497	6.59461132
				498	1.93251008
				499	7.71530093
				500	5.77539938
				501	5.82703898
				502	5.22383293
				503	1.93251008
				504	1.65816507
				505	1.49900666
				506	5.57720120
				507	5.82703898
				508	1.65816507
				509	1.65816507
				510	1.84557986
				511	5.05509707
				512	1.84557986
				513	1.49900666
				514	1.93251008
				515	8.16526943
				516	1.65816507
				517	1.65816507
				518	1.49900666
				519	1.93251008
				520	8.49308162
				521	1.93251008
				522	5.75896091
				523	1.84557986
				524	1.84557986
				525	1.49900666
				526	1.84557986
				527	1.84557986
				528	1.93251008
				529	1.49900666
				530	1.49900666
				531	1.49900666
				532	5.22383293
				533	1.65816507
				534	1.49900666
				535	1.93251008
				536	1.65816507
				537	9.17472398
				538	1.49900666
				539	6.87385003
				540	7.05344303
				541	5.57720120
				542	1.49900666
				543	1.84557986
				544	1.65816507
				545	6.88792790
				546	5.05509707
				547	7.22311121
				548	9.46261534
				549	6.91293553
				550	1.49900666
				551	1.65816507
				552	1.65816507
				553	1.65816507
				554	1.84557986
				555	1.93251008
				556	1.84557986
				557	1.65816507
				558	1.65816507
				559	1.65816507
				560	1.49900666
				561	1.49900666
				562	1.65816507
				563	1.65816507
				564	1.93251008
				565	1.93251008
				566	1.49900666
				567	1.65816507
				568	1.84557986
				569	1.49900666
				570	1.49900666
				571	1.49900666
				572	5.31358307
				573	1.46886302
				574	1.81496595
				575	1.84557986
				576	1.84557986
				577	1.49900666
				578	1.84557986
				579	1.65816507
				580	1.84557986
				581	1.65816507
				582	1.65816507
				583	1.49900666
				584	1.84557986
				585	1.49900666
				586	1.49900666
				587	1.93251008
				588	1.49900666
				589	1.49900666
				590	1.65816507
				591	6.99320629
				592	7.55595950
				593	1.65816507
				594	1.93251008
				595	1.49900666
				596	1.93251008
				597	1.49900666
				598	1.49900666
				599	7.11433395
				600	1.93251008
				601	1.93251008
				602	1.65816507
				603	1.65816507
				604	1.93251008
				605	1.93251008
				606	1.84557986
				607	1.49900666
				608	1.65816507
				609	1.93251008
				610	5.31358307
				611	1.84557986
				612	1.65816507
				613	1.65816507
				614	8.77616510
				615	5.05509707
				616	1.84557986
				617	1.49900666
				618	1.65816507
				619	1.65816507
				620	1.49900666
				621	1.65816507
				622	1.65816507
				623	1.84557986
				624	1.84557986
				625	1.93251008
				626	1.93251008
				627	1.65816507
				628	1.84557986
				629	1.84557986
				630	1.65816507
				631	1.49900666
				632	1.49900666
				633	5.05509707
				634	8.97725469
				635	1.93251008
				636	1.93251008
				637	1.49900666
				638	1.65816507
				639	1.84557986
				640	1.65816507
				641	1.64847000
				642	8.15863820
				643	5.36832245
				644	7.13070249
				645	6.80957511
				646	7.13070249
				647	5.46160856
				648	9.28835295
				649	1.48869421
				650	1.64847000
				651	1.64847000
				652	1.64847000
				653	1.65816507
				654	1.84557986
				655	1.65816507
				656	1.49900666
				657	1.49900666
				658	1.93251008
				659	1.49900666
				660	1.49900666
				661	1.93251008
				662	1.49900666
				663	1.84557986
				664	1.65816507
				665	1.93251008
				666	1.49900666
				667	1.49900666
				668	1.84557986
				669	1.93251008
				670	1.49900666
				671	1.93251008
				672	1.84557986
				673	1.49900666
				674	1.93251008
				675	1.84557986
				676	1.65816507
				677	1.49900666
				678	1.84557986
				679	1.49900666
				680	1.93251008
				681	1.49900666
				682	8.58645350
				683	5.84677344
				684	1.49900666
				685	1.93251008
				686	6.31294544
				687	1.65816507
				688	5.31358307
				689	1.93251008
				690	1.49900666
				691	1.93251008
				692	7.11433395
				693	6.99320629
				694	5.31358307
				695	1.49900666
				696	1.93251008
				697	1.93251008
				698	1.65816507
				699	1.65816507
				700	1.49900666
				701	1.93251008
				702	1.84557986
				703	9.22344521
				704	1.84557986
				705	5.31358307
				706	5.84677344
				707	1.65816507
				708	1.65816507
				709	1.84557986
				710	1.49900666
				711	1.65816507
				712	1.49900666
				713	1.84557986
				714	1.49900666
				715	5.77539938
				716	1.65816507
				717	1.65816507
				718	1.84557986
				719	1.84557986
				720	1.84557986
				721	7.05344303
				722	9.58974635
				723	12.68650190
				724	1.93251008
				725	9.88765823
				726	1.93251008
				727	1.93251008
				728	1.84557986
				729	1.49900666
				730	1.49900666
				731	1.65816507
				732	1.49900666
				733	1.49900666
				734	1.65816507
				735	1.65816507
				736	1.49900666
				737	1.49900666
				738	8.80328225
				739	5.22383293
				740	7.22311121
				741	1.49900666
				742	1.49900666
				743	1.65816507
				744	7.93407654
				745	1.49900666
				746	1.65816507
				747	8.50828783
				748	1.49900666
				749	7.46689221
				750	1.84557986
				751	1.65816507
				752	1.65816507
				753	1.49900666
				754	1.93251008
				755	1.84557986
				756	1.65816507
				757	15.52709759
				758	1.84557986
				759	1.65816507
				760	1.93251008
				761	1.49900666
				762	1.84557986
				763	1.84557986
				764	1.84557986
				765	1.84557986
				766	1.93251008
				767	1.93251008
				768	1.65816507
				769	1.49900666
